city_name,census_block,crime_counts
Austin,484530010003013,1
Austin,484530010003014,3
Austin,484530010003015,5
Austin,484530010003016,4
Austin,484530010003017,2
Austin,484530010003018,8
Austin,484530010003019,3
Austin,484530010003020,2
Austin,484530010003021,9
Austin,484530010003022,5
Austin,484530010003023,4
Austin,484530010004000,5
Austin,484530010004001,7
Austin,484530010004002,4
Austin,484530010004003,4
Austin,484530010004004,5
Austin,484530010004005,6
Austin,484530010004006,4
Austin,484530010004008,2
Austin,484530010004009,15
Austin,484530010004010,2
Austin,484530010004012,6
Austin,484530010004013,1
Austin,484530010004014,4
Austin,484530010005000,13
Austin,484530010005001,4
Austin,484530010005002,2
Austin,484530010005003,6
Austin,484530010005005,7
Austin,484530010005006,3
Austin,484530010005008,1
Austin,484530010005009,3
Austin,484530010005010,7
Austin,484530010005016,3
Austin,484530010005018,4
Austin,484530011001001,15
Austin,484530011001004,6
Austin,484530011001005,15
Austin,484530011001006,15
Austin,484530011001007,4
Austin,484530011001008,12
Austin,484530011001009,3
Austin,484530011001010,1
Austin,484530011001012,9
Austin,484530011001013,7
Austin,484530011001014,9
Austin,484530011001015,3
Austin,484530011001016,1
Austin,484530011001017,5
Austin,484530011001018,10
Austin,484530011001019,11
Austin,484530011001020,1
Austin,484530011001021,4
Austin,484530011001023,7
Austin,484530011001024,2
Austin,484530011001025,6
Austin,484530011001026,7
Austin,484530011001027,9
Austin,484530011001028,3
Austin,484530011001029,3
Austin,484530011001030,5
Austin,484530011001032,9
Austin,484530011001033,2
Austin,484530011001034,8
Austin,484530011001035,3
Austin,484530011001038,10
Austin,484530011001039,6
Austin,484530011001040,15
Austin,484530011001042,6
Austin,484530011001043,14
Austin,484530011001044,7
Austin,484530011001045,15
Austin,484530011001046,14
Austin,484530011001047,12
Austin,484530011001048,18
Austin,484530011001049,6
Austin,484530011001050,3
Austin,484530011001052,2
Austin,484530011001054,4
Austin,484530011001055,5
Austin,484530011001059,6
Austin,484530011001066,17
Austin,484530011001070,2
Austin,484530011001071,17
Austin,484530011001072,18
Austin,484530011001073,8
Austin,484530011001074,14
Austin,484530011001075,12
Austin,484530011001076,19
Austin,484530011001079,11
Austin,484530011001081,7
Austin,484530011001082,4
Austin,484530011001083,18
Austin,484530011001084,13
Austin,484530011001086,16
Austin,484530011001087,12
Austin,484530011001100,16
Austin,484530011001114,20
Austin,484530011001115,6
Austin,484530011001117,19
Austin,484530011001119,10
Austin,484530011001120,17
Austin,484530011001121,6
Austin,484530011001125,15
Austin,484530011001126,20
Austin,484530011001127,16
Austin,484530011001128,9
Austin,484530011001129,17
Austin,484530011001131,17
Austin,484530011001132,17
Austin,484530011001134,1
Austin,484530011001135,1
Austin,484530011001138,15
Austin,484530011001140,4
Austin,484530011001141,1
Austin,484530011001142,2
Austin,484530011001144,5
Austin,484530011001145,3
Austin,484530011001146,16
Austin,484530011001148,12
Austin,484530011001149,10
Austin,484530011001150,17
Austin,484530011001152,1
Austin,484530011001154,1
Austin,484530011001155,3
Austin,484530011002000,4
Austin,484530011002002,2
Austin,484530011002007,5
Austin,484530011002009,14
Austin,484530011002013,1
Austin,484530011002014,6
Austin,484530011002019,1
Austin,484530011002022,3
Austin,484530011002023,4
Austin,484530011002025,7
Austin,484530012001001,5
Austin,484530012001003,1
Austin,484530012001004,2
Austin,484530012001005,3
Austin,484530012001006,3
Austin,484530012001007,2
Austin,484530012001008,3
Austin,484530012001010,1
Austin,484530012001011,1
Austin,484530012001012,6
Austin,484530012001013,1
Austin,484530012001014,7
Austin,484530012001015,20
Austin,484530012002000,1
Austin,484530012002001,10
Austin,484530012002003,1
Austin,484530012002004,2
Austin,484530012002005,1
Austin,484530012002006,1
Austin,484530012002008,8
Austin,484530012002009,6
Austin,484530012002011,2
Austin,484530012002012,11
Austin,484530012002013,8
Austin,484530012002014,19
Austin,484530012002015,20
Austin,484530012002016,5
Austin,484530012002017,2
Austin,484530012002018,2
Austin,484530012002020,12
Austin,484530012002021,9
Austin,484530012002022,10
Austin,484530012002023,1
Austin,484530012002024,6
Austin,484530012002025,2
Austin,484530012002026,9
Austin,484530012002027,9
Austin,484530012002028,1
Austin,484530012002029,1
Austin,484530012002032,3
Austin,484530012002034,1
Austin,484530012002037,1
Austin,484530012002039,2
Austin,484530012002041,17
Austin,484530012002042,13
Austin,484530012002045,3
Austin,484530012002046,1
Austin,484530012002048,1
Austin,484530012002052,4
Austin,484530012002053,1
Austin,484530012002056,3
Austin,484530012002057,5
Austin,484530012002058,9
Austin,484530012002059,4
Austin,484530012002060,18
Austin,484530012002061,2
Austin,484530012002063,6
Austin,484530012002064,20
Austin,484530012002065,1
Austin,484530012002069,4
Austin,484530012002071,3
Austin,484530012003000,15
Austin,484530012003002,1
Austin,484530012003003,5
Austin,484530012003004,5
Austin,484530012003006,1
Austin,484530012003007,3
Austin,484530012003008,6
Austin,484530012003011,1
Austin,484530013031002,1
Austin,484530013031005,12
Austin,484530013031006,6
Austin,484530013031007,1
Austin,484530013031008,1
Austin,484530013031010,2
Austin,484530013031012,1
Austin,484530013031014,3
Austin,484530013031015,6
Austin,484530013031016,9
Austin,484530013031017,11
Austin,484530013031018,9
Austin,484530013031019,1
Austin,484530013031020,1
Austin,484530013031022,3
Austin,484530013031024,7
Austin,484530013031025,11
Austin,484530013031026,2
Austin,484530013031027,5
Austin,484530013032001,3
Austin,484530013032002,4
Austin,484530013032003,5
Austin,484530013032005,3
Austin,484530013032007,3
Austin,484530013032008,2
Austin,484530013032009,4
Austin,484530013033000,9
Austin,484530013033003,1
Austin,484530013033004,1
Austin,484530013033005,2
Austin,484530013033006,1
Austin,484530013033007,1
Austin,484530013033008,2
Austin,484530013033009,1
Austin,484530013033011,1
Austin,484530013033012,1
Austin,484530013041001,6
Austin,484530013041002,15
Austin,484530013041003,4
Austin,484530013041004,13
Austin,484530013041005,1
Austin,484530013041006,10
Austin,484530013041007,15
Austin,484530013041008,9
Austin,484530013041009,1
Austin,484530013041010,6
Austin,484530013042000,5
Austin,484530013042001,2
Austin,484530013042003,2
Austin,484530013042004,2
Austin,484530013042006,7
Austin,484530013042007,1
Austin,484530013042008,2
Austin,484530013042009,3
Austin,484530013042010,2
Austin,484530013043000,1
Austin,484530013043001,3
Austin,484530013043002,2
Austin,484530013043003,4
Austin,484530013043004,6
Austin,484530013043008,1
Austin,484530013043010,1
Austin,484530013043011,5
Austin,484530013043012,1
Austin,484530013043013,1
Austin,484530013043014,2
Austin,484530013043015,3
Austin,484530013043016,4
Austin,484530013044000,18
Austin,484530013044001,17
Austin,484530013044002,1
Austin,484530013044003,1
Austin,484530013044004,5
Austin,484530013044006,7
Austin,484530013044007,1
Austin,484530013044009,13
Austin,484530013044010,8
Austin,484530013044011,8
Austin,484530013044012,10
Austin,484530013051000,1
Austin,484530013051001,1
Austin,484530013051012,14
Austin,484530013051016,3
Austin,484530013051018,6
Austin,484530013051019,1
Austin,484530013051020,2
Austin,484530013052000,4
Austin,484530013052002,4
Austin,484530013052003,2
Austin,484530013052004,3
Austin,484530013052006,6
Austin,484530013052009,4
Austin,484530013052010,4
Austin,484530013052011,4
Austin,484530013052012,2
Austin,484530013052014,14
Austin,484530013052015,8
Austin,484530013052016,3
Austin,484530013052017,3
Austin,484530013052018,6
Austin,484530013052019,6
Austin,484530013052020,1
Austin,484530013052021,11
Austin,484530013052022,10
Austin,484530013052023,3
Austin,484530013052024,5
Austin,484530013053000,14
Austin,484530013053001,20
Austin,484530013053004,2
Austin,484530013053005,7
Austin,484530013053007,8
Austin,484530013053008,10
Austin,484530013053009,14
Austin,484530013053012,14
Austin,484530013053013,9
Austin,484530013053014,1
Austin,484530013053015,5
Austin,484530013053016,7
Austin,484530013053017,10
Austin,484530013053018,1
Austin,484530013053020,10
Austin,484530013053021,9
Austin,484530013053022,1
Austin,484530013053023,2
Austin,484530013053024,4
Austin,484530013053026,2
Austin,484530013053027,3
Austin,484530013053028,16
Austin,484530013053029,1
Austin,484530013053030,11
Austin,484530013053031,11
Austin,484530013054000,11
Austin,484530013054001,4
Austin,484530013054002,1
Austin,484530013054003,3
Austin,484530013054006,6
Austin,484530013054007,4
Austin,484530013054008,6
Austin,484530013054009,4
Austin,484530013054010,1
Austin,484530013054011,4
Austin,484530013054012,1
Austin,484530013054013,2
Austin,484530013054015,5
Austin,484530013054016,2
Austin,484530013054018,2
Austin,484530013054020,5
Austin,484530013054022,3
Austin,484530013054023,1
Austin,484530013054024,1
Austin,484530013054027,1
Austin,484530013054028,2
Austin,484530013054031,3
Austin,484530013054032,7
Austin,484530013071000,17
Austin,484530013071001,2
Austin,484530013071002,1
Austin,484530013071003,8
Austin,484530013071004,2
Austin,484530013071006,3
Austin,484530013071007,11
Austin,484530013071009,4
Austin,484530013071011,5
Austin,484530013072001,6
Austin,484530013072002,2
Austin,484530013072004,3
Austin,484530013072005,3
Austin,484530013072006,4
Austin,484530013072007,2
Austin,484530013072008,4
Austin,484530013072010,3
Austin,484530013072011,2
Austin,484530013072012,2
Austin,484530013073000,9
Austin,484530013073002,1
Austin,484530013073003,8
Austin,484530013073004,8
Austin,484530013073005,12
Austin,484530013073006,12
Austin,484530013073007,18
Austin,484530013073008,12
Austin,484530013073009,2
Austin,484530013073010,14
Austin,484530013073012,7
Austin,484530013073014,1
Austin,484530013081000,4
Austin,484530013081001,1
Austin,484530013081002,3
Austin,484530013081003,2
Austin,484530013081004,18
Austin,484530013081006,7
Austin,484530013081007,9
Austin,484530013081008,10
Austin,484530013081010,10
Austin,484530013082000,3
Austin,484530013082002,1
Austin,484530013082003,11
Austin,484530013082004,5
Austin,484530013082005,19
Austin,484530013083002,1
Austin,484530013083003,4
Austin,484530013083004,10
Austin,484530013083006,4
Austin,484530013083007,4
Austin,484530013083008,17
Austin,484530013083011,12
Austin,484530013083012,10
Austin,484530013083013,8
Austin,484530013083014,12
Austin,484530013084001,6
Austin,484530013084002,4
Austin,484530014011000,3
Austin,484530014011002,3
Austin,484530014011004,2
Austin,484530014011007,2
Austin,484530014011008,3
Austin,484530014011010,1
Austin,484530014011011,3
Austin,484530014011012,3
Austin,484530014012001,4
Austin,484530014012002,2
Austin,484530014012003,2
Austin,484530014012004,10
Austin,484530014012005,14
Austin,484530014012006,2
Austin,484530014012007,1
Austin,484530014012008,2
Austin,484530014012009,8
Austin,484530014012010,3
Austin,484530014012011,1
Austin,484530014012012,1
Austin,484530014012013,3
Austin,484530014012014,12
Austin,484530014012018,1
Austin,484530014012019,6
Austin,484530014012020,5
Austin,484530014012021,4
Austin,484530014012023,5
Austin,484530014012024,2
Austin,484530014012026,6
Austin,484530014012027,2
Austin,484530014012029,1
Austin,484530014012030,3
Austin,484530014012031,3
Austin,484530014012032,3
Austin,484530014021001,5
Austin,484530014021003,16
Austin,484530014021004,1
Austin,484530014021005,5
Austin,484530014021006,12
Austin,484530014021007,7
Austin,484530014021008,2
Austin,484530014021009,2
Austin,484530014021010,2
Austin,484530014021012,6
Austin,484530014021014,4
Austin,484530014021015,15
Austin,484530014021018,1
Austin,484530014021019,3
Austin,484530014021020,1
Austin,484530014021021,1
Austin,484530014021022,2
Austin,484530014021023,8
Austin,484530014021024,3
Austin,484530014021025,2
Austin,484530014021026,1
Austin,484530014022000,1
Austin,484530014022001,3
Austin,484530014022003,4
Austin,484530014022004,1
Austin,484530014022005,1
Austin,484530014022006,2
Austin,484530014022007,1
Austin,484530014022008,1
Austin,484530014022009,1
Austin,484530014022010,1
Austin,484530014022012,3
Austin,484530014022014,1
Austin,484530014022015,2
Austin,484530014022018,9
Austin,484530014022022,5
Austin,484530014022023,2
Austin,484530014023000,20
Austin,484530014023001,4
Austin,484530014023003,9
Austin,484530014023004,5
Austin,484530014023005,2
Austin,484530014023008,4
Austin,484530014023009,5
Austin,484530014023010,5
Austin,484530014031000,9
Austin,484530014031001,5
Austin,484530014031002,2
Austin,484530014031004,1
Austin,484530014031005,3
Austin,484530014031006,7
Austin,484530014031007,1
Austin,484530014031008,1
Austin,484530014031009,7
Austin,484530014031010,3
Austin,484530014032001,5
Austin,484530014032002,1
Austin,484530014032003,1
Austin,484530014032005,3
Austin,484530014032006,11
Austin,484530014032008,1
Austin,484530014032010,1
Austin,484530014032011,5
Austin,484530014032012,8
Austin,484530014032013,2
Austin,484530014032014,1
Austin,484530014032015,3
Austin,484530014032016,3
Austin,484530014032018,5
Austin,484530014032019,2
Austin,484530014032020,7
Austin,484530014032021,5
Austin,484530014032022,2
Austin,484530015011002,1
Austin,484530015011003,16
Austin,484530015011006,2
Austin,484530015011008,14
Austin,484530015011009,1
Austin,484530015011010,1
Austin,484530015012000,3
Austin,484530015012001,3
Austin,484530015012002,4
Austin,484530015012004,7
Austin,484530015012005,6
Austin,484530015012006,2
Austin,484530015012008,1
Austin,484530015012009,2
Austin,484530015012010,1
Austin,484530015012012,1
Austin,484530015012013,2
Austin,484530015012015,3
Austin,484530015012016,1
Austin,484530015012019,3
Austin,484530015012020,3
Austin,484530015013000,2
Austin,484530015013002,1
Austin,484530015013003,1
Austin,484530015013004,1
Austin,484530015013005,1
Austin,484530015013007,1
Austin,484530015013008,1
Austin,484530015013009,4
Austin,484530015013010,1
Austin,484530015014000,18
Austin,484530015014001,2
Austin,484530015014002,1
Austin,484530015014003,1
Austin,484530015014005,1
Austin,484530015014006,1
Austin,484530015014007,1
Austin,484530015014008,6
Austin,484530015014009,7
Austin,484530015014011,1
Austin,484530015014012,13
Austin,484530015014013,16
Austin,484530015014014,1
Austin,484530015014018,1
Austin,484530015014019,1
Austin,484530015014021,1
Austin,484530015014022,2
Austin,484530015014023,1
Austin,484530015014024,3
Austin,484530015014025,1
Austin,484530015014026,1
Austin,484530015014027,1
Austin,484530015014030,5
Austin,484530015014033,3
Austin,484530015014034,1
Austin,484530015031000,20
Austin,484530015031002,5
Austin,484530015031004,6
Austin,484530015031005,2
Austin,484530015031006,4
Austin,484530015031009,2
Austin,484530015031010,3
Austin,484530015031011,6
Austin,484530015031012,3
Austin,484530015031014,2
Austin,484530015031015,2
Austin,484530015031017,12
Austin,484530015031018,7
Austin,484530015031019,13
Austin,484530015031020,1
Austin,484530015031021,8
Austin,484530015031022,2
Austin,484530015031023,3
Austin,484530015031024,1
Austin,484530015031025,2
Austin,484530015031026,1
Austin,484530015031028,1
Austin,484530015031029,4
Austin,484530015031030,2
Austin,484530015032000,20
Austin,484530015032002,9
Austin,484530015032003,16
Austin,484530015032004,6
Austin,484530015032005,1
Austin,484530015032006,1
Austin,484530015032007,14
Austin,484530015033000,11
Austin,484530015033001,5
Austin,484530015033002,3
Austin,484530015033003,4
Austin,484530015033004,10
Austin,484530015033006,2
Austin,484530015033007,5
Austin,484530015033008,9
Austin,484530015033009,1
Austin,484530015033010,7
Austin,484530015033011,4
Austin,484530015033012,3
Austin,484530015033013,19
Austin,484530015033014,3
Austin,484530015033015,3
Austin,484530015033016,5
Austin,484530015033017,2
Austin,484530015033018,2
Austin,484530015033019,2
